Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Num CD21+: AID+: CD4+,Num CD21+: AID+: Ki67+: CD4+,Area µm^2,Perimeter µm,Num AID+,Num AID+: CD20+,Num AID+: CD20+: CD4+,Num AID+: CD4+,Num AID+: Ki67+,Num AID+: Ki67+: CD20+,Num AID+: Ki67+: CD20+: CD4+,Num CD20+,Num CD20+: CD4+,Num CD21+,Num CD21+: AID+,Num CD21+: AID+: CD20+,Num CD21+: AID+: CD20+: CD4+,Num CD21+: AID+: Ki67+,Num CD21+: AID+: Ki67+: CD20+,Num CD21+: CD20+,Num CD21+: CD20+: CD4+,Num CD21+: CD4+,Num CD21+: Ki67+,Num CD21+: Ki67+: CD20+,Num CD21+: Ki67+: CD4+,Num CD4+,Num Ki67+,Num Ki67+: CD20+,Num Ki67+: CD20+: CD4+,Num Ki67+: CD4+,Num PNAd+: CD4+,Num AID+: Ki67+: CD4+,Num CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+,Num PNAd+: AID+: CD20+: CD4+,Num PNAd+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD4+,Num PNAd+: AID+: CD4+,Num PNAd+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: AID+: Ki67+: CD4+,Num CD21+: Ki67+: CD20+: CD4+,Num PNAd+: Ki67+: CD20+
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,d95bc83e-9742-4ac6-931f-9101092b8d06,Annotation,,LA,Root object (Image),Polygon,8490.9,12917.3,22,0,,1687.3,333.57,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,798db310-5b05-4d0e-9689-70145a206ced,Annotation,,LA,Root object (Image),Polygon,9356,12987.5,38,0,,2791.2,484.47,0,0,0,0,0,0,,11,1,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,e1018f7e-9588-4345-86bd-62b4b85e5b54,Annotation,,LA,Root object (Image),Geometry,8582,13022.4,123,0,,10234.2,1231,0,0,0,0,0,0,,40,0,0,0,0,0,0,0,0,0,0,0,0,,13,3,2,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,cfd2cc68-85f9-4648-be3c-e425e263adfb,Annotation,,LA,Root object (Image),Polygon,9255.3,13032.4,34,0,,2728.1,460.64,0,1,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,ec3b239e-1859-40c5-bd20-48a4f6a0a64e,Annotation,,LA,Root object (Image),Polygon,8359.8,13052.9,34,0,,2223.5,309.74,0,0,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,1d254394-52bd-463a-95f8-9a0048681c47,Annotation,,LA,Root object (Image),Geometry,9336,13068.1,64,0,,5692.7,690.96,0,0,0,0,0,0,,17,3,0,0,0,0,0,0,0,0,0,0,0,,5,4,0,0,2,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,fb76917b-1b7f-4439-9ed8-554d03da6546,Annotation,,LA,Root object (Image),Polygon,8454.1,13086.2,43,0,,3611.2,635.37,0,0,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,,13,1,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,93cdd06e-cbdb-4afd-9e9b-e9fda931d326,Annotation,,LA,Root object (Image),Geometry,8668.5,13096,38,0,,2649.2,516.24,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,fb836fc1-5cb8-40a1-bee3-9d53b33e891b,Annotation,,LA,Root object (Image),Geometry,13116.8,13118.2,109,0,,8704.6,841.86,0,0,0,0,0,0,,57,15,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,d2766607-3f14-4280-9b2f-0805b6910c85,Annotation,,LA,Root object (Image),Geometry,8389.6,13165.3,54,0,,4446.9,762.44,0,0,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,3b819d36-8e04-4e35-8d39-6ae6a5b7a376,Annotation,,LA,Root object (Image),Polygon,9300.2,13195.1,36,0,,3595.4,571.83,0,1,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,14a2625e-b90c-4b71-abe1-9bc41870116a,Annotation,,LA,Root object (Image),Polygon,10537,13213.2,32,0,,2191.9,254.15,0,0,0,0,0,0,,18,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,3,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,2da4a091-1807-4273-9760-8dfc5f697137,Annotation,,LA,Root object (Image),Geometry,7755.8,13224.3,608,0,,44579.6,4654.1,0,1,0,0,0,0,,342,8,0,0,0,0,0,0,2,0,0,0,0,,37,5,3,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,960a2d58-ba97-4941-b880-6c42ab1e90d0,Annotation,,LA,Root object (Image),Polygon,7930.2,13239.8,25,0,,1576.9,270.03,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,41e9ae1b-256b-4565-b99a-aadcb8e7a460,Annotation,,LA,Root object (Image),Polygon,8412.2,13275.6,23,0,,1640,254.15,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,2,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,534eeaf9-1944-40ff-a171-eddc6da624e3,Annotation,,CD21+,Root object (Image),Geometry,7777.8,13293.3,165,0,,13924.2,1509,1,2,0,0,0,0,,88,0,3,2,36,0,0,0,23,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,a9b02427-7868-493d-abdf-aa6d07b9da46,Annotation,,LA,Root object (Image),Polygon,9538.1,13393.3,21,0,,1545.4,238.26,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,23af7561-dc47-4bf1-a18d-91906a297fce,Annotation,,LA,Root object (Image),Polygon,9214.1,13393.4,27,0,,2333.8,365.34,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,5576e01f-a8fd-45ca-94fa-c7904db091ac,Annotation,,LA,Root object (Image),Polygon,8480.2,13431.1,21,0,,1766.2,349.45,0,0,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,3803974c-580c-46ab-8d2c-245dfc77863b,Annotation,,LA,Root object (Image),Polygon,9287,13516.9,49,0,,3579.6,722.73,0,0,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,316baa76-6f03-4df2-8c36-6769504f477c,Annotation,,LA,Root object (Image),Polygon,8605.7,13526.4,29,0,,2050,468.58,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,1,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,b5df89fa-4117-4681-9d11-4c8cd7f01d97,Annotation,,CD21+,Root object (Image),Geometry,8244.4,13641.6,46,0,,3390.4,436.82,0,0,0,0,0,0,,8,0,1,2,25,0,0,0,6,0,0,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,7dffa435-0a39-4e59-a41f-40360e2e73d2,Annotation,,LA,Root object (Image),Geometry,8262.1,13656.5,215,0,,17062.3,1802.9,0,0,0,0,0,0,,129,4,0,0,0,0,0,0,0,0,0,0,0,,9,2,2,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,a00d40c1-5a92-4735-a84d-d3ad8b173575,Annotation,,LA,Root object (Image),Geometry,7461.3,13674.5,62,0,,4368.1,500.35,0,0,0,0,0,0,,24,1,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,777b4e10-d85e-429e-bbbd-15b24ff36b4b,Annotation,,LA,Root object (Image),Polygon,9194.8,13685.4,23,0,,1529.6,301.8,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,3f364f7a-fda0-40b9-937f-a36e41429426,Annotation,,LA,Root object (Image),Geometry,8788.1,13693.6,24,0,,1923.8,365.34,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,,8,3,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,e2d6b1d8-8b0b-4276-adef-2289f55e1a7d,Annotation,,LA,Root object (Image),Geometry,7327.1,13697.9,26,0,,1718.8,341.51,0,0,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,82546f42-91ac-4a06-9372-186be1f6d808,Annotation,,LA,Root object (Image),Polygon,8845.5,13730.6,26,0,,1829.2,365.34,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,67a98d70-5ebf-4f17-b43d-cee7d577551e,Annotation,,CD21+,Root object (Image),Polygon,12547,14528.6,25,0,,1829.2,444.76,0,0,0,0,0,0,,5,0,0,0,8,0,0,1,9,0,0,0,0,,0,0,2,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,e5e21497-4de9-4743-a057-cbc577b5163b,Annotation,,LA,Root object (Image),Geometry,12538.8,14529.6,161,0,,11669.2,1477.2,0,0,0,0,0,0,,97,0,0,0,0,0,0,0,4,0,0,0,0,,1,1,4,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,b6909123-c89c-43d7-b86d-b4ecf7328a49,Annotation,,CD21+,Root object (Image),Polygon,11172.2,14803.9,24,0,,2018.5,214.44,0,0,0,0,0,0,,0,0,0,24,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,8ce14a8e-027e-4372-94d3-b76ceafbd8de,Annotation,,LA,Root object (Image),Geometry,10074.9,15018.6,69,0,,4935.8,841.86,0,0,0,0,0,0,,13,2,0,0,0,0,0,0,0,0,0,0,0,,9,1,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,ba118766-c2ee-4c90-a58d-88149b0f4e47,Annotation,,LA,Root object (Image),Geometry,10199.9,15023.3,81,0,,5550.8,619.48,0,1,0,0,0,0,,29,2,0,0,0,0,0,0,0,0,0,0,0,,6,3,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,f1b64b24-c563-4610-baa9-edac651f2acf,Annotation,,CD21+,Root object (Image),Geometry,3862.1,15526.6,70,0,,5456.2,714.79,0,0,0,0,0,0,,25,0,3,1,13,0,0,0,26,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,47c6fbc7-12c7-4ad2-876a-d248533f1f09,Annotation,,LA,Root object (Image),Geometry,3875.7,15568,551,0,,42435,3184.8,0,0,0,0,0,0,,261,12,0,0,0,0,0,0,2,0,0,0,0,,114,4,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,9d5fe93d-4892-4180-84da-0fecf3c69b3c,Annotation,,LA,Root object (Image),Polygon,3939.9,15702.9,26,0,,1781.9,405.05,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,9,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,077b07ec-7a2d-4609-a6fe-e0730c90da99,Annotation,,LA,Root object (Image),Polygon,3801.3,15727.5,21,0,,1513.8,325.63,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,be6c6b13-e95d-4b67-8b80-d56bc61c8bf7,Annotation,,LA,Root object (Image),Geometry,12266.9,16579.7,89,0,,7064.6,1072.2,0,0,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,,21,6,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,b78e52de-7b7b-4901-af15-c557f3569059,Annotation,,LA,Root object (Image),Polygon,15380.3,17078.8,29,0,,2286.5,397.1,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,327073aa-9195-4737-8da3-24aa19996bb3,Annotation,,LA,Root object (Image),Polygon,3616.3,17246,31,0,,2018.5,341.51,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,02b287fc-aa08-4603-a659-24d256a73b14,Annotation,,LA,Root object (Image),Geometry,3837.8,17544.8,24,0,,1766.2,317.68,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,7a3cc271-baba-4605-8520-6c28dac30efb,Annotation,,LA,Root object (Image),Polygon,3695.5,17555.5,34,0,,2822.7,452.7,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,,21,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,dc84bb1a-5f82-488e-a768-e121b25a3fa0,Annotation,,LA,Root object (Image),Polygon,3857.1,17603.6,25,0,,2223.5,270.03,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,57004e0a-f3c4-4d0e-b5bd-f2f998e5f944,Annotation,,LA,Root object (Image),Geometry,14461.8,17612.9,22,0,,1860.8,365.34,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,62cf82ca-3369-4d11-bead-d2504b5e9348,Annotation,,LA,Root object (Image),Geometry,7395.1,17629.2,233,0,,16494.6,1326.3,0,0,0,0,0,0,,103,5,0,0,0,0,0,0,0,0,0,0,0,,47,2,1,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,7bc0cd06-4aa3-426f-91f0-155406db961d,Annotation,,LA,Root object (Image),Geometry,14383.7,17651.5,86,0,,6733.5,1040.4,0,0,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,,17,1,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,5cb8e077-1769-4345-a414-0c37d575dadd,Annotation,,LA,Root object (Image),Geometry,3850.6,17751.9,437,0,,34455.7,3184.8,0,0,0,0,0,0,,176,19,0,0,0,0,0,0,5,0,0,0,0,,105,3,2,0,4,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,7aea23ab-e0d6-4cbb-aada-078f9f50ad72,Annotation,,CD21+,Root object (Image),Geometry,3812.7,17782.4,102,0,,8783.5,603.6,0,0,0,0,0,1,,22,0,2,3,24,1,0,4,38,0,0,0,0,,0,2,2,0,0,,0,1,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,e20762d2-b390-4090-9a98-485b0e56d72c,Annotation,,LA,Root object (Image),Geometry,13398,17874.6,63,0,,4872.7,762.44,0,0,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,,8,4,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,373b7e80-2e58-42db-8002-b46df06edde6,Annotation,,CD21+,Root object (Image),Geometry,13482.1,17893.4,230,1,,19206.9,1111.9,4,3,0,0,1,10,,27,0,10,41,32,0,3,32,20,0,0,0,1,,0,3,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,aa209100-4998-4779-932c-1cdbc4cbb49f,Annotation,,LA,Root object (Image),Polygon,6439,17919.1,21,0,,1576.9,373.28,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,aa54c748-69a8-43ca-86ae-9824093546ec,Annotation,,CD21+,Root object (Image),Polygon,4520.6,17920.2,38,0,,2728.1,301.8,0,0,0,0,0,0,,8,0,1,0,6,0,0,0,10,0,1,0,1,,2,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,1154cd74-40fd-441f-993e-e911593562ce,Annotation,,LA,Root object (Image),Polygon,6324.2,17932.3,23,0,,1766.2,254.15,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,9af3e228-f356-434a-9ea8-7a31909dabc5,Annotation,,LA,Root object (Image),Polygon,13289.4,17950.4,21,0,,1750.4,333.57,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,8375b923-126d-4feb-bae7-ff67175c1253,Annotation,,LA,Root object (Image),Geometry,4550.3,17957.3,358,0,,29725,2454.1,0,0,0,0,0,0,,86,8,0,0,0,0,0,0,1,0,0,0,0,,96,3,1,0,2,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,307cd35c-b546-4b36-a3f3-75826df130dc,Annotation,,LA,Root object (Image),Polygon,6108.1,17985.8,15,0,,1576.9,285.92,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,4ab472d3-0048-451a-93ab-d39a1e788558,Annotation,,LA,Root object (Image),Polygon,6444.6,18027.5,88,0,,6402.3,1032.5,0,0,0,0,0,0,,24,1,0,0,0,0,0,0,0,0,0,0,0,,11,0,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,2bd386f9-4ee8-4065-aae7-8921aa125e30,Annotation,,LA,Root object (Image),Polygon,13256.5,18038.2,33,0,,2460,365.34,0,0,0,0,0,0,,9,1,0,0,0,0,0,0,0,0,0,0,0,,7,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,74945a89-ada3-46dd-94ce-da22d2828be0,Annotation,,LA,Root object (Image),Geometry,13464.1,18039.4,87,0,,6008.1,1024.5,0,0,0,0,0,0,,38,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,a014f271-1dbe-4393-b7d4-9e5495026b9b,Annotation,,CD21+,Root object (Image),Geometry,13406.2,18047.3,128,0,,10171.1,635.37,3,5,0,0,2,12,,14,0,7,12,24,0,2,12,10,0,0,0,0,,0,1,6,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,c9cadc43-ea80-4ea7-b1ad-74ab945776c2,Annotation,,LA,Root object (Image),Polygon,6139,18094,19,0,,1529.6,309.74,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,308518f1-62db-4934-9a3f-9169051c9076,Annotation,,LA,Root object (Image),Geometry,6424.7,18114.7,36,0,,2538.8,389.16,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,,7,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,775b777c-36b1-42b8-a7d6-2d8a07222389,Annotation,,LA,Root object (Image),Polygon,6293.1,18143.4,28,0,,2034.2,317.68,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,3be47754-f628-4f63-9213-fe7b6d1f596d,Annotation,,LA,Root object (Image),Polygon,6114.9,18161.5,30,0,,2570.4,476.53,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,1581fe4c-a72d-4890-ad61-a1f3b43b9ea8,Annotation,,LA,Root object (Image),Polygon,6180.5,18191.2,24,0,,1592.7,309.74,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,e3989cc9-f114-48dd-a589-b308e1b1c977,Annotation,,LA,Root object (Image),Polygon,6271.2,18216.7,33,0,,2759.6,397.1,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,f249d55e-77fc-4614-980e-9984e152653c,Annotation,,LA,Root object (Image),Geometry,6367.6,18250,60,0,,4778.1,778.33,0,0,0,0,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,32607888-047d-4b61-ae29-fa88b7ae9d52,Annotation,,LA,Root object (Image),Polygon,6162.8,18264,31,0,,1986.9,452.7,0,0,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,fe4cd658-0980-444a-8d67-a901e7eb9107,Annotation,,LA,Root object (Image),Polygon,5260.1,19631.2,22,0,,1766.2,277.97,0,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,c33ecf92-3683-40ca-b080-eecc6ad20285,Annotation,,LA,Root object (Image),Polygon,14627.9,19787.6,46,0,,3122.3,611.54,0,0,0,0,0,0,,7,1,0,0,0,0,0,0,0,0,0,0,0,,9,0,1,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,04a14043-4d4a-4bc6-a9eb-21e03551b567,Annotation,,LA,Root object (Image),Polygon,14522.3,19876.7,48,0,,3185.4,555.95,0,0,0,2,0,0,,7,3,0,0,0,0,0,0,0,0,0,0,0,,23,0,0,0,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,9ec4cf8b-7efd-4735-93df-e8ea651c9c53,Annotation,,LA,Root object (Image),Geometry,3812.9,20545.1,86,0,,6765,849.8,0,0,0,0,0,0,,7,5,0,0,0,0,0,0,0,0,0,0,0,,46,0,0,0,2,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,6b093811-382f-48e9-b4ff-35b7b70d5aae,Annotation,,LA,Root object (Image),Polygon,5974.1,20565.3,70,0,,5140.8,532.12,0,0,0,0,0,0,,34,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,f559527b-81b1-457f-9bd4-337462b7a18f,Annotation,,LA,Root object (Image),Geometry,12013.1,21093.8,161,0,,11227.7,1485.2,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,,9,2,0,2,1,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,bdefe950-3be1-4ffd-884b-bc8151ef6afc,Annotation,,LA,Root object (Image),Geometry,11544.6,21128.6,252,0,,18008.4,2303.2,0,0,0,0,0,0,,35,0,0,0,0,0,0,0,0,0,0,0,0,,15,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,7b365ada-3aeb-4bcd-82db-458e9ba2de0e,Annotation,,LA,Root object (Image),Polygon,11812.5,21137.2,31,0,,2191.9,500.35,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,3f1b7cbe-794b-49a1-a928-1a4e235fbb6f,Annotation,,CD21+,Root object (Image),Polygon,12072.7,21143.9,37,0,,3090.8,603.6,0,0,0,0,0,0,,0,0,5,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,,,,,
PBC-PR-6402_1C_Scan1.qptiff - resolution #1,e30d43f4-7ecb-4612-8411-4704345bb619,Annotation,,CD21+,Root object (Image),Geometry,11609.6,21156.3,405,0,,32705.4,1453.4,30,0,0,2,104,0,,1,0,46,65,0,0,6,0,1,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,,,,,
